name	pMAG_diversity	pMAG_rich	3-HP 4-HB pathway	3-HP bi-cycle	Ammonia oxidation	Ass_Diss sulfate reduction	Assimilatory nitrate reduction	C1 metabolism/Methanogenesis	CO-Oxidation (C1 metabolism)	Calvin Cycle	Coenzyme M biosynthesis	Denitrification	Dissimilatory nitrate reduction	Dissimilatory nitrite reduction	Dissimilatory sulfate reduction	Formaldehyde assimilation	H2 oxidation	Methane oxidation	Nit_Denitr_Dissimil_nitrate_red	Nitrification	Nitrogen fixation	Reductive citrate cycle	Sulfite oxidation	Thiosulfate oxidation SOX	Urea metabolism	Wood-Ljungdahl pathway	Autotrophy	Heterotrophy	Heterotrophy_aerobic_respiration	Heterotrophy_anaerobic_respiration	Mixotrophy_Autotrophy-Phototrophy	Mixotrophy_Heterotrophy-Autotrophy	Mixotrophy_Heterotrophy-Phototrophy	Mixotrophy_Other	None	Biofilm formation - Escherichia coli	Biofilm formation - Pseudomonas aeruginosa	Biofilm formation - Vibrio cholerae	Biotin Tranport	Biotin biosynthesis	Chemotaxis	Cobalamin biosynthesis	DMSP	Flagella	Pili	Quorum Sensing	Thiamine biosynthesis, prokaryotes	thiamine transporter	vitamin B12 transport	eMAG_diversity	eMAG_rich	algMAG_diversity	algMAG_rich	vMAG_diversity	vMAG_rich	site_c	water_temp_c	ph_p_h	do_mg_l_1	do_sat_saturation	conductivity_u_s_cm_1	turb_ntu	lat_sn_dd	lon_sn_dd	ele_sn_m	max_el_m	mean_el_m	sn_sp_dist_m	sn_sp_ele_m	gl_sa_km2	gl_cov_percent	gl_a_km2	chla_ug_g_1	n3_srp_ug_l_1	n4_nh4_ug_l_1	n5_no3_ug_l_1	n6_no2_ug_l_1	sba_cells_g_1
GL77_DN	5.073678628	246	0.205407203	0.020558728	0.005090063	0.034795826	0.018123786	0.070482062	0.123689121	0.016028263	0.005732033	0.019483107	0.016872933	0.031546971	0.003004771	0.029094935	0.001336626	4.74E-04	0.063916982	0.010972232	0.00105463	0.114184902	0.010677545	0.070705266	0.120769334	0.002291715	0.008744756	0.060558976	0.214459921	0.001013496	0.010679487	0.585322461	0.01336416	0.069483516	0.036373228	0.122523918	0.179113343	0.211686369	0.001306556	0.017140114	0.137710018	0.030569384	0.019507644	0.20133051	0.0208911	5.79E-03	0.0493622	0.00566431	0.003136624	2.00874646	8	2.220265908	10	5.636384134	1262	Alps	2.073171929	2.287471455	2.577941516	5.015291106	3.487375078	4.419442836	46.335	9.7021	7.818229126	8.217033597	8.025189322	6.818377468	3.597312261	1.789256339	-0.916290732	2.783157674	-2.557448027	1.552867561	2.683074215	4.629667658	0.945849534	15.61847127
GL77_UP	4.946925465	247	0.244674808	0.025942188	0.00190801	0.035880033	0.018998567	0.077972172	0.106160406	0.022329341	0.003673838	0.012874522	0.011216926	0.034643134	0.001562686	0.032558861	8.23E-04	1.16E-04	0.049720808	0.009764812	0.001763895	0.089161821	0.012180699	0.096560625	0.104234699	6.48E-04	0.009523769	0.041739693	0.230928612	4.04E-04	0.015669575	0.556289627	0.0402757	0.087856455	0.017313016	0.126934646	0.170651218	0.20239266	0.001315861	0.019316031	0.137634488	0.036841896	0.019042657	0.197132803	0.024341888	1.37E-02	0.05344719	0.006664586	0.004146888	2.018335981	10	2.355443344	13	5.526519915	1421	Alps	0.615185639	2.323367632	2.658159431	4.982921456	2.734367509	4.862521909	46.335	9.7021	7.818229126	8.217033597	8.025189322	3.449987546	1.704748092	1.789256339	-0.755022584	2.615934912	-4.198976077	0.976444655	2.746629683	3.628067315	-0.438504962	14.9818104
GL79_UP	4.287387063	148	0.291189366	0.027305866	2.61E-04	0.029947033	0.017487656	0.075737779	0.097997636	0.022850726	0.001088018	0.00764753	0.007424472	0.033932647	8.37E-04	0.028312315	7.68E-04	1.74E-05	0.084883408	0.011127962	0.007057502	0.058707821	0.013207344	0.076671065	0.099917062	2.63E-04	0.00183186	0.044678969	0.229740458	7.42E-05	0.017301907	0.423584137	0.081476803	0.192613792	0.008697907	0.122607095	0.164584727	0.189014837	5.54E-04	0.02015078	0.117011517	0.042520703	0.018315357	0.190691278	0.025226232	1.96E-03	0.097055748	0.005975008	0.006272753	1.729061424	11	0	1	4.947448803	984	Alps	-1.897119985	2.382320061	2.692598097	4.976043849	1.481604541	5.292047754	46.3127	9.6469	7.7946172	8.386514868	8.127995056	0.916290732	3.238678452	2.758426408	-0.430782916	3.229222117	-4.243583823	-0.470003629	2.112634509	2.948640666	-1.187443502	16.30869705
GL7_UP	4.70171724	192	0.207763849	0.02338472	0.004206537	0.03350428	0.01803012	0.067101268	0.118936186	0.028134278	0.00497552	0.01898943	0.013851054	0.030164427	0.003579641	0.026968091	7.02E-04	3.21E-04	0.057915909	0.011040118	1.12E-04	0.108332721	0.01147196	0.065521977	0.139769386	0.00149094	0.023434988	0.041352425	0.250249674	0.00209598	0.006890585	0.549485462	0.028289444	0.073467873	0.024733569	0.133041977	0.201084115	0.222147164	8.44E-04	0.023824335	0.111176923	0.034764199	0.023871243	0.153287365	0.027203618	5.86E-03	0.059450283	0.004252804	0.004993765	1.544774044	5	1.890008173	8	4.658674712	679	New_Zealand	1.115141591	2.174751721	2.672077541	4.978112102	1.808288771	3.630985476	-42.9993	171.3861	7.66129176	7.90082185	7.795234929	5.763622475	5.000584958	-1.220779923	-0.579818495	-0.579818495	-8.412607976	1.980311576	3.171784217	3.147164977	NA	15.51448461
GL80_DN	5.22864603	266	0.228632464	0.024929159	0.003763549	0.0377781	0.019937101	0.065724582	0.122227502	0.0127753	0.007000478	0.019406859	0.013312658	0.031641052	0.003356109	0.032409948	0.001109428	2.94E-04	0.046062763	0.009713332	7.55E-04	0.111949942	0.013472732	0.089362844	0.098999654	0.001450481	0.01645716	0.065629752	0.238949976	0.001568096	0.016281992	0.548443857	0.027015948	0.049927308	0.035725911	0.127707098	0.181599967	0.212769061	0.001537952	0.020142012	0.128645415	0.032545245	0.018367087	0.196751687	0.017915125	1.43E-02	0.052067183	0.006936192	0.002872634	2.186591408	11	2.67148916	19	6.059081228	1623	Alps	1.766441661	2.206074193	2.585505848	4.983606622	3.000719815	1.967112357	46.3841	9.8411	7.838934623	8.272187393	8.13005904	6.685236532	5.013963084	1.207466694	-1.171182982	2.471483629	-4.776783284	-0.486133011	2.58021683	5.21450088	-1.123930097	16.4338487
GL80_UP	5.129725155	256	0.245579866	0.025935502	0.00492576	0.037912606	0.020671304	0.069686307	0.118967582	0.014722656	0.006771196	0.021041412	0.013072454	0.031105918	0.003246935	0.037772154	0.001251831	1.35E-04	0.043837346	0.008274335	7.25E-04	0.115144722	0.01044219	0.078435742	0.08537137	0.001148858	0.016741529	0.063587338	0.238939732	7.03E-04	0.023239717	0.559159837	0.027767861	0.039498202	0.030363188	0.123534306	0.186733686	0.203643498	0.001304775	0.02439012	0.1305426	0.029048796	0.018576092	0.203149725	0.015755225	1.17E-02	0.053998976	0.006802751	0.002402783	2.325294741	12	2.470975837	15	5.921262945	1477	Alps	1.178654996	2.206074193	2.622492313	4.98223582	2.867898902	2.277267285	46.3841	9.8411	7.838934623	8.272187393	8.13005904	4.783316371	3.569532696	1.207466694	-0.248461359	1.492904096	-4.414435535	-0.765717873	2.769458829	5.282695986	-1.255266099	17.51849029
GL81_UP	5.111160582	258	0.219707049	0.021336877	0.003979216	0.037370165	0.018841183	0.070530437	0.106202744	0.02024359	0.004390792	0.017449603	0.017791511	0.037032269	0.00763189	0.029915245	0.003613979	5.49E-04	0.063902848	0.00936431	6.19E-04	0.110597676	0.013524574	0.082190423	0.097270884	0.002398068	0.010902516	0.048564393	0.228776661	6.10E-04	0.013038274	0.569380148	0.027294478	0.067829321	0.033604368	0.119783017	0.178734024	0.209398673	0.001654161	0.018960018	0.130037068	0.03491322	0.018195591	0.203241851	0.018774429	2.03E-02	0.057396758	0.005111042	0.003596955	2.348962619	16	2.76887822	23	5.781741147	1493	Alps	-0.162518929	2.367436065	2.6651427	4.985659308	3.555348061	4.260564966	46.4031	9.8702	7.853022119	8.380112651	8.133587418	4.241326753	3.068052935	1.810744769	-0.46203546	2.323367632	-6.04930809	0.839409688	2.470638678	5.465229133	-0.204567166	15.87904277
GL82_DN	4.985819947	251	0.235207244	0.025438253	0.00207053	0.035087033	0.020895897	0.074008549	0.107911967	0.038969498	0.004511565	0.016457151	0.016273631	0.033861834	0.005534532	0.03068593	0.00243358	4.47E-05	0.04843041	0.010991541	4.12E-04	0.105533932	0.011855845	0.074211003	0.095346875	6.00E-04	0.007432627	0.059503352	0.250135842	5.60E-04	0.015580233	0.571331079	0.021772159	0.049602374	0.024082765	0.114605074	0.177290968	0.190993131	0.00148984	0.020077335	0.138437901	0.033758385	0.018584684	0.219359894	0.018614616	4.47E-02	0.057181014	0.005568687	0.00359126	2.250613348	22	2.871952101	33	5.734350211	1384	Alps	-0.162518929	2.373975089	2.6651427	4.987025428	3.18221184	4.249209273	46.8559	10.0577	7.906731377	8.150612201	8.036249942	5.766757274	4.085976313	0.860778022	-0.446287103	1.360976553	-4.857106936	0.852285402	3.361763312	4.294424174	-1.491654877	16.15188645
GL82_UP	4.485854652	161	0.224422877	0.026949323	0.001444652	0.039523768	0.019158298	0.067340685	0.095077288	0.081256617	0.003553762	0.013734496	0.018365348	0.032869816	0.00595706	0.030197186	0.003656269	3.09E-05	0.063473856	0.010501084	2.79E-04	0.099010653	0.008624803	0.06091688	0.0886284	3.98E-04	0.004533497	0.05044321	0.172498986	5.82E-04	0.037304835	0.593795613	0.029200081	0.065640307	0.046001485	0.112931172	0.167653039	0.187889946	0.001549338	0.016177644	0.147854545	0.041707714	0.018010438	0.221005679	0.014504034	4.81E-02	0.058913771	0.005752744	0.005569232	2.386190361	13	2.495712154	15	5.28634887	1118	Alps	0.048790164	2.358965426	2.644044871	4.978112102	3.230804396	4.024458435	46.8559	10.0577	7.906731377	8.150612201	8.036249942	4.119037175	2.740840024	0.860778022	-0.371063681	1.2753628	-3.80949426	0.623261053	3.414771502	4.360930671	-1.491654877	15.47940928
GL85_DN	4.385918755	161	0.238400593	0.033527014	0.002081466	0.023781168	0.016698301	0.081521108	0.126125074	0.028465933	0.004253148	0.012952109	0.017372698	0.029462119	9.72E-04	0.029165096	5.31E-04	3.49E-05	0.072831701	0.005761304	2.76E-04	0.085535074	0.007648862	0.087809774	0.089403805	7.47E-04	0.005605703	0.084721916	0.247333743	5.76E-06	0.023601368	0.556934074	0.011052196	0.065669447	0.00507579	0.125363567	0.234213215	0.211061565	1.88E-04	0.015715143	0.100080207	0.027974778	0.022220943	0.179024429	0.02863874	1.89E-02	0.039619732	0.010735127	0.004975272	1.827648126	7	1.335721977	4	4.935518917	792	Alps	1.373715579	2.144761008	2.554899022	4.978800571	1.252762968	1.953027617	46.9148	10.9328	8.064479231	8.19877696	8.132412675	5.37296091	4.424846632	-1.123930097	-0.248461359	-0.820980552	-4.321299995	0.169742775	3.579901292	3.746912485	1.056052674	16.02650796
GL85_UP	4.175935343	124	0.287183657	0.022463565	9.66E-04	0.025321688	0.013238297	0.061043058	0.098982921	0.04090162	0.001642263	0.013375639	0.016075867	0.022684953	0.003163102	0.025394084	0.001201436	0	0.0792727	0.00708012	3.72E-04	0.084662674	0.006741278	0.088478759	0.096659283	1.44E-04	9.84E-04	0.034959927	0.334774194	4.70E-06	0.014694784	0.524525748	0.015404087	0.068075244	0.006577444	0.109823981	0.206219325	0.170233599	2.52E-04	0.014421283	0.135103057	0.033234844	0.020626644	0.205823157	0.037747223	8.97E-04	0.050929865	0.01206956	0.003506924	1.343847277	5	0.544306694	2	4.627472867	763	Alps	-1.897119985	2.161021529	2.615203651	4.979488565	1.16315081	1.953027617	46.9148	10.9328	8.064479231	8.19877696	8.131824785	4.436751534	3.198673118	-1.15518264	-0.139262067	-0.94160854	-3.521297663	-0.606969484	3.713084143	3.629925311	0.340037303	15.30185698
GL86_DN	4.768831732	230	0.229344899	0.027180932	0.001743568	0.032477525	0.022425338	0.077770371	0.115813847	0.029482748	0.005361521	0.016424129	0.014155368	0.029785583	0.004699042	0.046520054	0.001500502	1.47E-04	0.037428449	0.009047777	0.001361622	0.103345966	0.012582994	0.085050276	0.092225627	7.52E-04	0.005821756	0.035708838	0.186061891	0.004146069	0.015957382	0.644135078	0.028515178	0.058906702	0.020747106	0.129152624	0.20816399	0.210461433	4.30E-04	0.01842593	0.107241057	0.030793997	0.022073623	0.197104473	0.019257043	9.13E-03	0.049328313	0.003755221	0.003721257	1.956394016	8	2.263921836	11	5.021329921	955	Norway	1.695615609	2.281361457	2.758109401	4.980176087	2.541601993	3.279029748	69.4775	19.9921	6.758675056	7.656573657	7.210079628	6.783891292	5.650733254	1.610437413	-0.579818495	2.249184316	-4.982202514	-0.536143432	1.078409581	2.661657162	0.54522705	16.73255686
GL86_UP	4.575833775	193	0.175575354	0.026326539	0.005112144	0.033149542	0.016580781	0.074395463	0.140658158	0.021715447	0.006214865	0.021786882	0.016035238	0.024210477	0.003945446	0.028966116	0.001713779	5.31E-04	0.058547811	0.00946131	5.39E-04	0.122175295	0.008947627	0.081080951	0.117374095	0.002698354	0.011322645	0.048429728	0.149920293	0.002377777	0.009425036	0.689254951	0.018985345	0.043627257	0.026656967	0.127938168	0.1943988	0.241968084	7.39E-04	0.018194436	0.113085309	0.026237164	0.020983866	0.17499564	0.022026222	3.60E-03	0.051496983	0.003957372	0.00394283	0	1	0	1	4.017754041	770	Norway	1.011600912	2.341805806	2.801540544	4.974662634	2.302585093	3.518980417	69.4775	19.9921	6.758675056	7.656573657	7.210079628	6.318066807	5.49100171	1.610437413	-0.562118918	2.231089091	-6.439458105	-0.703197516	1.556037136	3.625140613	-0.035627178	16.20862853
GL88_DN	4.894372962	232	0.207837276	0.021827116	0.001317675	0.036257799	0.020444834	0.072515515	0.120715037	0.028439496	0.007236165	0.020018993	0.017897907	0.028737851	0.013254307	0.032022525	0.004698759	1.42E-04	0.061693515	0.011938539	3.57E-04	0.100550732	0.011776395	0.075048236	0.099419619	0.001014248	0.015825173	0.058485373	0.182905848	0.00113305	0.011293811	0.635270037	0.024583737	0.050682432	0.019820538	0.124723426	0.198720034	0.208351368	7.84E-04	0.018810093	0.118176044	0.032222426	0.022013139	0.187667439	0.021606131	8.26E-03	0.05853666	0.004532901	0.003773626	2.187867543	12	2.732819519	20	5.387484531	1024	Norway	1.011600912	2.243896097	2.819591576	4.984975547	2.815408719	3.275256158	69.4849	19.8366	6.521357234	7.701426297	7.297091005	5.862209711	4.226833745	0.099845335	-1.021651248	1.214912744	-7.68853221	0.734768855	2.48490665	3.617114888	-0.099820335	15.41485085
GL88_UP	5.177967147	254	0.226530945	0.024190249	0.003166053	0.037651859	0.020145351	0.076271066	0.121918327	0.017092057	0.006908342	0.016405675	0.011427533	0.033550497	0.002401918	0.03123084	0.001281128	3.76E-04	0.043157532	0.010789536	0.001952511	0.116458449	0.01210503	0.070947639	0.108792377	0.001554531	0.009069404	0.053500759	0.253669204	0.001190101	0.020721311	0.528290966	0.041142476	0.064104355	0.028311424	0.123016099	0.170726076	0.2128852	0.001514801	0.021507652	0.130789944	0.031710427	0.019800181	0.206460675	0.017118909	1.60E-02	0.053781741	0.007423805	0.003104969	2.180812176	17	2.832137528	27	5.85317557	1364	Norway	-0.051293294	2.225704049	2.848970892	4.981549713	2.815408719	3.587676949	69.4849	19.8366	6.521357234	7.701426297	7.297091005	4.051784948	2.014903021	0.099845335	-0.94160854	1.137833002	-9.246485819	0.556754556	1.893111963	3.629925311	0.885831524	14.71995
